msg_type,repeat,mmsi,year,month,day,hour,minute,second,accuracy,lon,lat,epfd,spare,raim,radio,time,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,draught,destination,dte,status,turn,speed,course,heading,maneuver,reserved,reserved_2,cs,display,dsc,band,msg22,assigned,dac,fid,data,aid_type,name,off_position,regional,virtual_aid,name_ext,offset1,number1,timeout1,increment1,offset2,number2,timeout2,increment2,offset3,number3,timeout3,increment3,offset4,number4,timeout4,increment4,partno,spare_1,vendorid,model,serial,spare_2
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,24,0,24.708548,59.458762,,0,FALSE,139264,1662518065,,,,,,,,,,,,,0,0,1.4,232.1,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,25,1,24.319847,59.529017,,0,TRUE,4593,1662518066,,,,,,,,,,,,,3,127,11.7,180.5,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,4,24,0,24.640197,60.17732,0,0,TRUE,22032,1662518066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,25,1,24.757933,59.571337,,,TRUE,33746,1662518066,,,,,,,,,,,,,,,0.5,294,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-A-1-UnderWayUsingEngine,,,,,,26,1,24.706552,59.686155,,0,TRUE,49252,1662518067,,,,,,,,,,,,,0,-25,9,133.7,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-B-1-UnderWayUsingEngine,,,,,,26,0,24.671413,59.451525,,0,FALSE,2231,1662518067,,,,,,,,,,,,,0,-128,0,333.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-B-1-UnderWayUsingEngine,,,,,,26,0,24.714108,59.462697,,0,FALSE,33784,1662518067,,,,,,,,,,,,,0,0,0,200.4,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-B-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,66581,1662518068,,,,,,,,,,,,,0,0,0,270,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-A-1-UnderWayUsingEngine,,,,,,28,1,24.793622,59.558555,,0,FALSE,33831,1662518068,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,28,0,24.710133,59.459617,,0,FALSE,0,1662518069,,,,,,,,,,,,,8,127,1.4,192.2,215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,4,28,0,24.640198,60.177318,0,0,TRUE,22032,1662518069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,29,0,24.708503,59.458742,,0,FALSE,131072,1662518069,,,,,,,,,,,,,0,0,1.4,231.6,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,29,1,24.319825,59.528798,,0,TRUE,0,1662518070,,,,,,,,,,,,,3,127,11.7,183.4,180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,4,29,0,24.84,59.516667,0,0,FALSE,197734,1662518070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,4,29,0,25.500053,59.645888,0,0,FALSE,197743,1662518070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,257538000-B-5,,8,31,14,0,,,,,1,FALSE,,,1662518071,1,9373527,LAJX8,WILSON PALDISKI,70,80,10,5,10,3.8,EETLL,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-B-1-UnderWayUsingEngine,,,,,,30,1,24.669495,59.451382,,0,FALSE,49209,1662518071,,,,,,,,,,,,,0,0,0,82.1,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,30,0,24.792167,59.558767,,0,FALSE,22032,1662518071,,,,,,,,,,,,,0,0,0,329,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,29,0,24.713998,59.462525,,0,FALSE,33935,1662518071,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,314475000-B-3-Moored,,,,,,30,0,24.65023,59.463508,,0,FALSE,0,1662518072,,,,,,,,,,,,,5,-128,0,325.2,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,32,0,24.814315,59.49918,,0,FALSE,2245,1662518072,,,,,,,,,,,,,0,0,0,316.4,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,4,31,0,24.640198,60.177318,0,0,TRUE,22032,1662518073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,31,0,24.710117,59.459583,,0,FALSE,3152,1662518073,,,,,,,,,,,,,8,127,1.4,190,217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276001930-B-18,,,,,,32,0,24.805935,59.471375,,,TRUE,917510,1662518073,,,,,,,,,,,,,,,5.2,279.6,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,992761008-A-21,,,,,,29,0,24.586158,59.67739,1,0,FALSE,,1662518073,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,FALSE,,,,20,BUOY-205,FALSE,228,FALSE,,,,,,,,,,,,,,,,,,,,,,,
8,0,002766140-A-8,,,,,,,,,,,0,,,1662518073,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2.72E+88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,32,1,24.814547,59.498987,,0,TRUE,49273,1662518073,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-B-1-UnderWayUsingEngine,,,,,,32,0,24.708475,59.458732,,0,FALSE,133271,1662518073,,,,,,,,,,,,,0,0,1.4,232.9,236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-A-1-UnderWaySailing,,,,,,32,0,24.792433,59.558668,,0,FALSE,66788,1662518073,,,,,,,,,,,,,8,-128,0,20.2,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276636000-A-5,,9,7,14,0,,,,,1,FALSE,,,1662518074,0,9375331,ES2642,ARKTURUS,52,6,13,4,5,4,PALJASSAARE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,32,0,24.719738,59.45774,,0,FALSE,49243,1662518074,,,,,,,,,,,,,0,0,0,127,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276784000-A-5,,10,18,5,0,,,,,1,FALSE,,,1662518074,0,0,ES2819,AHTO-01,50,13,5,2,2,0,MUUGA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-B-1-Undefined,,,,,,60,0,24.81401,59.499352,,0,TRUE,197904,1662518075,,,,,,,,,,,,,15,-128,0,243.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-A-1-UnderWayUsingEngine,,,,,,34,1,24.814782,59.498557,,0,FALSE,34066,1662518075,,,,,,,,,,,,,0,0,0,272.3,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276010840-A-24,,,,,,,,,,,,,,1662518075,,,,HIPPOCAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
24,0,276714000-A-24,,,,,,,,,,,,,,1662518075,,,,S/Y ELINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,0,276785000-B-3-UnderWayUsingEngine,,,,,,34,1,24.357553,59.565243,,0,TRUE,25539,1662518075,,,,,,,,,,,,,0,-128,8,116.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,33,1,24.748792,59.688783,,2,FALSE,22032,1662518075,,,,,,,,,,,,,0,5,22.1,23,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,34,0,24.710117,59.459567,,0,FALSE,3601,1662518076,,,,,,,,,,,,,8,127,1.4,191,218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-A-1-UnderWayUsingEngine,,,,,,35,0,24.669645,59.451767,,0,FALSE,34105,1662518076,,,,,,,,,,,,,0,0,0,339.4,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,35,1,24.319813,59.528473,,0,TRUE,4497,1662518076,,,,,,,,,,,,,3,-127,11.9,179.8,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276012340-A-24,,,,,,,,,,,,,,1662518076,,,,HOPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,0,276260000-A-1-UnderWayUsingEngine,,,,,,35,0,24.714108,59.462697,,0,FALSE,2231,1662518076,,,,,,,,,,,,,0,0,0,295.8,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,36,1,24.757898,59.571343,,,TRUE,34135,1662518076,,,,,,,,,,,,,,,0.4,285.5,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-B-1-UnderWayUsingEngine,,,,,,36,1,24.707133,59.685867,,0,TRUE,34141,1662518077,,,,,,,,,,,,,0,-15,9.1,135.6,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,538007812-B-3-AtAnchor,,,,,,38,0,24.828315,59.582753,,0,FALSE,84234,1662518078,,,,,,,,,,,,,1,0,0,124.1,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-A-1-UnderWayUsingEngine,,,,,,37,0,24.671382,59.451535,,0,FALSE,34183,1662518078,,,,,,,,,,,,,0,-128,0,334.2,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,37,0,24.7101,59.45955,,0,FALSE,8320,1662518078,,,,,,,,,,,,,8,127,1.4,191.3,219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-A-20,,,,,,,,,,,0,,,1662518078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,813,1,7,250,0,,,,,,,,,,,,,
1,0,276702000-B-1-UnderWayUsingEngine,,,,,,38,1,24.793625,59.558555,,0,FALSE,22032,1662518078,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,38,0,24.708412,59.45871,,0,FALSE,131072,1662518079,,,,,,,,,,,,,0,-127,1.4,233.9,235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,39,1,24.319807,59.528253,,0,TRUE,0,1662518080,,,,,,,,,,,,,3,127,11.9,183,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-A-4,2022,9,7,11,4,38,0,24.84,59.516667,0,0,FALSE,180408,1662518080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-A-4,2022,9,7,11,4,38,0,25.500053,59.645888,0,0,FALSE,180370,1662518080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-B-1-UnderWayUsingEngine,,,,,,39,0,24.713998,59.462525,,0,FALSE,34293,1662518081,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-A-1-UnderWayUsingEngine,,,,,,40,0,24.792167,59.558767,,0,FALSE,22032,1662518081,,,,,,,,,,,,,0,0,0,344,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-A-1-UnderWayUsingEngine,,,,,,40,1,24.669495,59.451382,,0,FALSE,81978,1662518081,,,,,,,,,,,,,0,0,0,218.3,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276010520-B-18,,,,,,41,1,24.83051,59.466452,,,TRUE,607178,1662518081,,,,,,,,,,,,,,,0,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-A-1-UnderWayUsingEngine,,,,,,41,1,24.814557,59.498988,,0,TRUE,2285,1662518082,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,40,0,24.7101,59.459533,,0,FALSE,4608,1662518082,,,,,,,,,,,,,8,127,1.4,193.4,221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-A-1-UnderWayUsingEngine,,,,,,41,0,24.708382,59.458697,,0,FALSE,198170,1662518082,,,,,,,,,,,,,0,-127,1.4,232.8,234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-B-1-UnderWayUsingEngine,,,,,,41,0,24.814315,59.49918,,0,FALSE,82064,1662518082,,,,,,,,,,,,,0,0,0,314.2,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,4,41,0,24.640193,60.177318,0,0,TRUE,22032,1662518083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-B-1-UnderWaySailing,,,,,,40,0,24.792432,59.558663,,0,FALSE,99911,1662518083,,,,,,,,,,,,,8,-128,0,90.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276003870-B-24,,,,,,,,,,,,,,1662518083,,,,VESILEENU EST157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,43,1,24.31978,59.528037,,0,TRUE,3632,1662518084,,,,,,,,,,,,,3,127,11.4,183.9,181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-B-1-UnderWayUsingEngine,,,,,,43,1,24.814778,59.498557,,0,FALSE,49240,1662518084,,,,,,,,,,,,,0,0,0,237.6,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-B-1-UnderWayUsingEngine,,,,,,42,0,24.719738,59.45774,,0,FALSE,34432,1662518084,,,,,,,,,,,,,0,0,0,127,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-A-1-UnderWayUsingEngine,,,,,,44,1,24.358193,59.565043,,0,TRUE,34443,1662518085,,,,,,,,,,,,,0,-128,8.2,123.3,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,44,0,24.710083,59.4595,,0,FALSE,3601,1662518085,,,,,,,,,,,,,8,127,1.5,196.8,222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,538007812-B-5,,9,5,11,0,,,,,1,FALSE,,,1662518085,1,9354179,V7BU7,JADE BLOSSOM,83,149,34,10,22,6.8,FOR ORDERS,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002300108-A-20,,,,,,,,,,,0,,,1662518086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,1,1,250,1125,1,2,1125,0,,,,,,,,,,,,,
1,0,276001840-A-1-Undefined,,,,,,60,0,24.814008,59.499352,,0,TRUE,180346,1662518086,,,,,,,,,,,,,15,-128,0,245.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,45,1,24.319767,59.52793,,0,TRUE,4369,1662518086,,,,,,,,,,,,,3,-127,11.5,182.4,179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-B-1-UnderWayUsingEngine,,,,,,46,0,24.671373,59.45154,,0,FALSE,2251,1662518086,,,,,,,,,,,,,0,-128,0,331.8,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-B-1-UnderWayUsingEngine,,,,,,45,0,24.714105,59.462693,,0,FALSE,2236,1662518087,,,,,,,,,,,,,0,0,0,312.7,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,45,1,24.749738,59.689913,,2,FALSE,34521,1662518087,,,,,,,,,,,,,0,-5,22.1,23.1,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276005280-B-5,,7,15,23,59,,,,,1,FALSE,,,1662518087,2,0,ES3162,AHTO-14,50,13,2,2,2,1.4,ROHUNEEME,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-A-1-UnderWayUsingEngine,,,,,,46,1,24.707713,59.685578,,0,TRUE,22032,1662518087,,,,,,,,,,,,,0,-6,8.8,135.2,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276012550-B-24,,,,,,,,,,,,,,1662518087,,,ES3875,,36,5,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,SRT,2,0,60
24,0,276002350-A-24,,,,,,,,,,,,,,1662518087,,,,ELIZABETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,0,276675000-B-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,34552,1662518088,,,,,,,,,,,,,0,0,0,268,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-A-1-UnderWayUsingEngine,,,,,,48,1,24.793623,59.558555,,0,FALSE,22032,1662518088,,,,,,,,,,,,,0,-128,0.1,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,538008636-A-1-UnderWayUsingEngine,,,,,,21,0,24.537692,59.792745,,0,FALSE,22032,1662518089,,,,,,,,,,,,,0,0,12.9,258.9,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,257538000-B-3-Moored,,,,,,5,0,24.709693,59.459245,,0,FALSE,85066,1662518089,,,,,,,,,,,,,5,127,1.4,219.2,229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,4,48,0,24.640188,60.17732,0,0,TRUE,22032,1662518089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,48,0,24.71005,59.459483,,0,FALSE,6960,1662518089,,,,,,,,,,,,,8,127,1.5,199.4,224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,49,1,24.319757,59.527708,,0,TRUE,0,1662518090,,,,,,,,,,,,,3,-127,12.1,182,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,48,0,24.713998,59.462525,,0,FALSE,49247,1662518090,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,48,0,24.792167,59.558767,,0,FALSE,22032,1662518090,,,,,,,,,,,,,0,0,0,351,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,4,48,0,24.84,59.516667,0,0,FALSE,153104,1662518090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,4,48,0,25.500053,59.645888,0,0,FALSE,180369,1662518090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,50,1,24.75785,59.57135,,,TRUE,22032,1662518091,,,,,,,,,,,,,,,0.7,272,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276158000-A-5,,8,19,9,30,,,,,3,FALSE,,,1662518091,2,5352886,ESZA,TARMO,90,32,53,17,5,6.5,TLN 1 - HUNDIPEA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,002300057-A-8,,,,,,,,,,,0,,,1662518091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2.75E+88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,50,0,24.71005,59.459467,,0,FALSE,4224,1662518091,,,,,,,,,,,,,8,127,1.5,199.1,225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,51,0,24.814315,59.49916,,0,FALSE,82064,1662518092,,,,,,,,,,,,,0,0,0,191.4,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,51,0,24.71005,59.459467,,0,FALSE,11632,1662518092,,,,,,,,,,,,,8,127,1.5,199.6,225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992304002-A-21,,,,,,51,0,28.55363,61.627972,0,0,FALSE,,1662518092,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,23,KALLIOMATALA,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306000-A-21,,,,,,51,0,21.55147,63.084648,0,0,FALSE,,1662518092,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,REINI 8,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-B-1-UnderWayUsingEngine,,,,,,51,1,24.669495,59.451382,,0,FALSE,34726,1662518092,,,,,,,,,,,,,0,0,0,192.2,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,4,51,0,24.640188,60.17732,0,0,TRUE,22032,1662518093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,52,1,24.814547,59.498985,,0,TRUE,22032,1662518093,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306003-A-21,,,,,,51,0,21.55808,63.08318,0,0,FALSE,,1662518093,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,LJY 1,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
18,0,276010830-B-18,,,,,,52,1,24.604443,59.451987,,,TRUE,607610,1662518093,,,,,,,,,,,,,,,0,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276807000-A-5,,8,14,19,0,,,,,1,FALSE,,,1662518093,1,8919805,ESUJ,SILJA EUROPA,60,25,177,16,16,6.5,EEVAN<>FIHEL,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-B-3-UnderWayUsingEngine,,,,,,52,0,24.708268,59.45865,,0,FALSE,134529,1662518093,,,,,,,,,,,,,0,0,1.5,230.9,229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-B-20,,,,,,,,,,,0,,,1662518093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,373,1,7,250,0,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,53,1,24.319747,59.527488,,0,TRUE,3680,1662518094,,,,,,,,,,,,,3,127,11.6,181.6,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276844000-A-24,,,,,,,,,,,,,,1662518095,,,,TEBRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,53,0,24.719738,59.45774,,0,FALSE,2237,1662518095,,,,,,,,,,,,,0,0,0,127,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-B-1-UnderWayUsingEngine,,,,,,54,1,24.358833,59.564843,,0,TRUE,34830,1662518095,,,,,,,,,,,,,0,-128,8.2,120.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276844000-A-24,,,,,,,,,,,,,,1662518096,,,ESLE,,56,17,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,ACR,12,470260,0
